Timestamp,Used_Mem(MB),Avail_Mem(MB),GPU0_Util(%),GPU0_MemUsed(MB),GPU0_MemFree(MB),GPU1_Util(%),GPU1_MemUsed(MB),GPU1_MemFree(MB),GPU2_Util(%),GPU2_MemUsed(MB),GPU2_MemFree(MB),GPU3_Util(%),GPU3_MemUsed(MB),GPU3_MemFree(MB)
2025-03-16 21:44:55,21506,164617,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:01,21954,164169,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:07,22379,163744,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:12,22812,163317,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:18,23368,162754,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:23,23874,162249,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:29,24291,161831,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:35,24777,161352,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:40,25192,160932,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:46,25595,160529,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:52,26009,160114,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:45:57,26476,159648,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:03,26906,159218,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:08,27307,158815,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:14,27801,158322,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:20,28230,157890,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:25,28694,157430,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:31,29103,157017,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:36,29536,156587,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:42,29992,156129,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:48,30448,155672,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:53,30882,155242,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:46:59,31363,154758,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:04,31775,154349,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:10,32193,153930,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:16,32656,153466,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:21,33123,153002,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:27,33534,152589,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:32,33960,152163,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:38,34447,151680,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:44,34994,151130,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:49,35449,150674,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:47:55,35854,150269,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:01,36233,149890,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:06,36654,149470,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:12,37062,149062,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:17,37560,148562,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:23,37993,148131,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:29,38394,147729,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:34,38840,147284,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:40,39284,146838,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:45,39749,146374,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:51,40187,145936,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:48:57,40548,145575,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:02,40975,145149,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:08,41495,144629,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:14,41943,144181,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:19,42411,143711,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:25,42784,143339,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:30,43192,142933,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:36,43680,142443,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:42,44094,142031,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:47,44535,141590,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:53,44950,141173,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:49:58,45360,140761,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:04,45809,140315,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:10,46254,139868,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:15,46697,139427,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:21,47121,139001,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:26,47547,138575,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:32,47969,138154,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:38,48414,137708,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:43,48834,137290,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:49,49256,136868,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:50:55,49671,136453,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:00,50101,136023,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:06,50582,135540,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:11,51028,135096,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:17,51445,134679,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:23,51853,134268,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:28,52294,133829,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:34,52730,133391,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:39,53173,132949,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:45,53607,132515,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:51,53984,132138,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:51:56,54410,131714,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:02,54801,131322,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:07,55226,130899,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:13,55653,130472,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:19,56032,130093,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:24,56481,129648,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:30,56928,129198,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:35,57372,128758,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:41,57800,128324,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:47,58157,127968,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:52,58566,127557,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:52:58,58999,127127,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:04,59438,126686,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:09,59860,126262,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:15,60326,125797,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:20,60797,125328,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:26,61240,124884,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:32,61649,124474,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:37,62064,124060,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:43,62488,123633,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:48,62958,123166,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:53:54,63463,122660,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:54:00,63919,122207,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:54:05,64345,121779,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:54:11,64765,121351,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:54:16,65220,120903,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:54:22,67659,118451,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:54:28,28973,157192,0,193,22398,0,193,22398,0,193,22398,0,193,22398
2025-03-16 21:54:33,13578,172546,0,193,22397,0,193,22397,0,193,22397,0,193,22397
2025-03-16 21:54:39,12347,173767,0,409,22182,0,202,22388,0,202,22388,0,202,22388
2025-03-16 21:54:44,18009,168127,3,2257,20334,0,235,22355,0,235,22355,0,235,22355
2025-03-16 21:54:50,17910,168213,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:54:56,17943,168181,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:01,17929,168196,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:07,17906,168217,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:12,17853,168270,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:18,17853,168273,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:23,18047,168078,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:29,18753,167370,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:35,19199,166924,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:40,19204,166920,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:46,19315,166808,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:51,19449,166674,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:55:57,19436,166688,0,2257,20334,0,255,22336,0,255,22336,0,255,22336
2025-03-16 21:56:03,21039,165083,28,5951,16639,24,2761,19830,28,2981,19609,30,2761,19830
2025-03-16 21:56:08,22657,163466,84,8515,14076,84,4531,18060,86,4531,18060,86,4531,18060
2025-03-16 21:56:14,22583,163540,0,8515,14076,0,4531,18060,0,4531,18060,0,4531,18060
2025-03-16 21:56:19,22551,163573,10,8515,14075,14,4531,18059,14,4531,18059,14,4531,18059
2025-03-16 21:56:25,23258,162863,85,8517,14074,84,4533,18058,70,4533,18058,71,4533,18058
2025-03-16 21:56:31,24209,161914,67,8517,14074,65,4533,18058,66,4533,18058,73,4533,18058
2025-03-16 21:56:36,24865,161258,78,8517,14074,74,4533,18058,73,4533,18058,78,4533,18058
2025-03-16 21:56:42,25316,160807,75,8517,14074,71,4533,18058,71,4533,18058,74,4533,18058
2025-03-16 21:56:47,25588,160535,71,8517,14074,69,4533,18058,66,4533,18058,68,4533,18058
2025-03-16 21:56:53,25918,160202,63,8517,14074,67,4533,18058,67,4533,18058,72,4533,18058
2025-03-16 21:56:59,26343,159780,75,8517,14074,88,4533,18058,90,4533,18058,89,4533,18058
2025-03-16 21:57:04,26395,159728,49,8517,14074,50,4533,18058,51,4533,18058,52,4533,18058
2025-03-16 21:57:10,26506,159617,34,8517,14074,30,4533,18058,32,4533,18058,30,4533,18058
2025-03-16 21:57:16,26573,159550,54,8517,14074,54,4533,18058,55,4533,18058,47,4533,18058
2025-03-16 21:57:21,26841,159283,69,8517,14074,71,4533,18058,71,4533,18058,69,4533,18058
2025-03-16 21:57:27,26777,159346,66,8517,14074,72,4533,18058,73,4533,18058,72,4533,18058
2025-03-16 21:57:32,26201,159922,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:57:38,28707,157413,3,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:57:44,27822,158301,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:57:49,27838,158286,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:57:55,27840,158284,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:00,27817,158308,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:06,27841,158284,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:11,27848,158277,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:17,27838,158287,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:23,28601,157522,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:28,29139,156984,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:34,29353,156770,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:39,29473,156651,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:45,29614,156510,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:51,29728,156396,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:58:56,29726,156397,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 21:59:02,29976,156147,28,8517,14074,31,4533,18058,33,4533,18058,38,4533,18058
2025-03-16 21:59:07,30050,156075,97,8517,14074,97,4533,18058,95,4533,18058,96,4533,18058
2025-03-16 21:59:13,30018,156105,24,8517,14074,16,4533,18058,16,4533,18058,16,4533,18058
2025-03-16 21:59:18,30288,155835,60,8517,14074,69,4533,18058,77,4533,18058,79,4533,18058
2025-03-16 21:59:24,30151,155974,78,8517,14074,76,4533,18058,73,4533,18058,65,4533,18058
2025-03-16 21:59:30,30192,155931,88,8517,14074,91,4533,18058,92,4533,18058,97,4533,18058
2025-03-16 21:59:35,30125,155998,42,8517,14074,39,4533,18058,42,4533,18058,42,4533,18058
2025-03-16 21:59:41,30285,155838,75,8517,14074,72,4533,18058,75,4533,18058,77,4533,18058
2025-03-16 21:59:47,30101,156019,74,8517,14074,75,4533,18058,73,4533,18058,70,4533,18058
2025-03-16 21:59:52,29981,156142,74,8517,14074,73,4533,18058,77,4533,18058,82,4533,18058
2025-03-16 21:59:58,29980,156145,85,8517,14074,77,4533,18058,81,4533,18058,82,4533,18058
2025-03-16 22:00:04,30164,155958,76,8517,14074,78,4533,18058,80,4533,18058,80,4533,18058
2025-03-16 22:00:09,30228,155895,79,8517,14074,78,4533,18058,77,4533,18058,77,4533,18058
2025-03-16 22:00:15,30300,155823,96,8517,14074,91,4533,18058,95,4533,18058,89,4533,18058
2025-03-16 22:00:20,30284,155839,59,8517,14074,60,4533,18058,59,4533,18058,59,4533,18058
2025-03-16 22:00:26,30338,155786,73,8517,14074,64,4533,18058,74,4533,18058,73,4533,18058
2025-03-16 22:00:32,30619,155504,46,8517,14074,47,4533,18058,49,4533,18058,53,4533,18058
2025-03-16 22:00:37,30503,155620,61,8517,14074,56,4533,18058,55,4533,18058,55,4533,18058
2025-03-16 22:00:43,30557,155565,77,8517,14074,67,4533,18058,69,4533,18058,68,4533,18058
2025-03-16 22:00:48,30389,155722,59,8517,14074,49,4533,18058,70,4533,18058,64,4533,18058
2025-03-16 22:00:54,30543,155581,98,8517,14074,97,4533,18058,96,4533,18058,97,4533,18058
2025-03-16 22:01:00,30599,155524,53,8517,14074,54,4533,18058,55,4533,18058,57,4533,18058
2025-03-16 22:01:05,30661,155462,78,8517,14074,67,4533,18058,72,4533,18058,75,4533,18058
2025-03-16 22:01:11,30700,155409,61,8517,14074,71,4533,18058,68,4533,18058,64,4533,18058
2025-03-16 22:01:17,30732,155391,51,8517,14074,53,4533,18058,55,4533,18058,58,4533,18058
2025-03-16 22:01:22,30727,155396,98,8517,14074,99,4533,18058,97,4533,18058,94,4533,18058
2025-03-16 22:01:28,30840,155282,86,8517,14074,86,4533,18058,80,4533,18058,84,4533,18058
2025-03-16 22:01:33,31006,155118,85,8517,14074,87,4533,18058,85,4533,18058,81,4533,18058
2025-03-16 22:01:39,31016,155107,72,8517,14074,76,4533,18058,74,4533,18058,79,4533,18058
2025-03-16 22:01:45,30848,155275,48,8517,14074,49,4533,18058,51,4533,18058,54,4533,18058
2025-03-16 22:01:50,31075,155048,97,8517,14074,92,4533,18058,90,4533,18058,77,4533,18058
2025-03-16 22:01:56,30772,155352,44,8517,14074,38,4533,18058,43,4533,18058,50,4533,18058
2025-03-16 22:02:02,30635,155488,98,8517,14074,94,4533,18058,94,4533,18058,95,4533,18058
2025-03-16 22:02:07,30866,155257,91,8517,14074,86,4533,18058,88,4533,18058,82,4533,18058
2025-03-16 22:02:13,30863,155259,74,8517,14074,77,4533,18058,78,4533,18058,76,4533,18058
2025-03-16 22:02:18,31113,155010,93,8517,14074,87,4533,18058,94,4533,18058,97,4533,18058
2025-03-16 22:02:24,31176,154962,69,8517,14074,64,4533,18058,63,4533,18058,67,4533,18058
2025-03-16 22:02:30,31210,154914,80,8517,14074,80,4533,18058,80,4533,18058,73,4533,18058
2025-03-16 22:02:35,31229,154895,80,8517,14074,80,4533,18058,80,4533,18058,79,4533,18058
2025-03-16 22:02:41,31110,155014,45,8517,14074,39,4533,18058,44,4533,18058,42,4533,18058
2025-03-16 22:02:47,31222,154901,100,8517,14074,99,4533,18058,99,4533,18058,98,4533,18058
2025-03-16 22:02:52,31203,154920,65,8517,14074,64,4533,18058,66,4533,18058,70,4533,18058
2025-03-16 22:02:58,31032,155091,72,8517,14074,71,4533,18058,70,4533,18058,71,4533,18058
2025-03-16 22:03:03,29087,157038,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:09,29800,156322,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:15,29426,156697,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:20,29861,156261,3,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:26,30450,155674,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:31,30688,155436,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:37,30727,155398,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:42,30828,155296,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:48,30868,155258,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:54,30624,155499,0,8517,14074,0,4533,18058,0,4533,18058,0,4533,18058
2025-03-16 22:03:59,30790,155333,69,8517,14074,74,4533,18058,69,4533,18058,85,4533,18058
2025-03-16 22:04:05,31124,155002,30,8517,14074,30,4533,18058,31,4533,18058,18,4533,18058
2025-03-16 22:04:10,30748,155375,94,8517,14074,98,4533,18058,98,4533,18058,90,4533,18058
2025-03-16 22:04:16,30619,155504,47,8517,14074,46,4533,18058,47,4533,18058,48,4533,18058
2025-03-16 22:04:22,30565,155558,50,8517,14074,50,4533,18058,50,4533,18058,49,4533,18058
2025-03-16 22:04:27,30459,155665,85,8517,14074,85,4533,18058,82,4533,18058,80,4533,18058
2025-03-16 22:04:33,30349,155773,72,8517,14074,72,4533,18058,79,4533,18058,80,4533,18058
2025-03-16 22:04:39,30604,155520,84,8517,14074,88,4533,18058,90,4533,18058,85,4533,18058
2025-03-16 22:04:44,30454,155668,74,8517,14074,71,4533,18058,73,4533,18058,71,4533,18058
2025-03-16 22:04:50,30154,155961,47,8517,14074,51,4533,18058,53,4533,18058,50,4533,18058
2025-03-16 22:04:55,30074,156049,43,8517,14074,45,4533,18058,45,4533,18058,50,4533,18058
2025-03-16 22:05:01,30151,155972,57,8517,14074,57,4533,18058,54,4533,18058,49,4533,18058
2025-03-16 22:05:07,30210,155914,88,8517,14074,89,4533,18058,86,4533,18058,84,4533,18058
2025-03-16 22:05:12,30192,155932,80,8517,14074,78,4533,18058,78,4533,18058,80,4533,18058
2025-03-16 22:05:18,30227,155897,65,8517,14074,65,4533,18058,66,4533,18058,70,4533,18058
2025-03-16 22:05:23,30202,155921,46,8517,14074,45,4533,18058,46,4533,18058,46,4533,18058
2025-03-16 22:05:29,30277,155847,55,8517,14074,50,4533,18058,46,4533,18058,50,4533,18058
2025-03-16 22:05:35,30385,155738,63,8517,14074,70,4533,18058,70,4533,18058,71,4533,18058
2025-03-16 22:05:40,30461,155663,67,8517,14074,66,4533,18058,67,4533,18058,67,4533,18058
2025-03-16 22:05:46,30483,155654,58,8517,14074,58,4533,18058,58,4533,18058,61,4533,18058
2025-03-16 22:05:52,30590,155526,74,8517,14074,74,4533,18058,74,4533,18058,75,4533,18058
2025-03-16 22:05:57,30444,155679,68,8517,14074,69,4533,18058,71,4533,18058,67,4533,18058
2025-03-16 22:06:03,30221,155901,82,8517,14074,87,4533,18058,87,4533,18058,82,4533,18058
2025-03-16 22:06:08,30289,155835,66,8517,14074,69,4533,18058,70,4533,18058,74,4533,18058
2025-03-16 22:06:14,30362,155747,63,8517,14074,67,4533,18058,67,4533,18058,71,4533,18058
2025-03-16 22:06:20,30446,155678,53,8517,14074,59,4533,18058,53,4533,18058,50,4533,18058
2025-03-16 22:06:25,30608,155516,69,8517,14074,70,4533,18058,70,4533,18058,64,4533,18058
2025-03-16 22:06:31,30639,155485,70,8517,14074,70,4533,18058,66,4533,18058,65,4533,18058
2025-03-16 22:06:36,30645,155479,53,8517,14074,53,4533,18058,55,4533,18058,55,4533,18058
2025-03-16 22:06:42,30763,155358,73,8517,14074,79,4533,18058,83,4533,18058,86,4533,18058
2025-03-16 22:06:48,30839,155284,82,8517,14074,81,4533,18058,82,4533,18058,80,4533,18058
2025-03-16 22:06:53,30787,155346,71,8517,14074,71,4533,18058,73,4533,18058,73,4533,18058
2025-03-16 22:06:59,30820,155303,89,8517,14074,89,4533,18058,90,4533,18058,86,4533,18058
